Start_Date,Name,Data Value,Season
2021-12-01,Nitrogen dioxide (NO2),20.9,Winter
2010-12-01,Fine particles (PM 2.5),10.2,Winter
2014-06-01,Fine particles (PM 2.5),8.7,Summer
2008-12-01,Fine particles (PM 2.5),10.5,Winter
2009-12-01,Fine particles (PM 2.5),9.8,Winter
2012-12-01,Fine particles (PM 2.5),10.2,Winter
2021-06-01,Ozone (O3),31.9,Summer
2009-12-01,Nitrogen dioxide (NO2),21.7,Winter
2012-12-01,Nitrogen dioxide (NO2),22.6,Winter
2015-12-01,Nitrogen dioxide (NO2),23.8,Winter
2009-01-01,Asthma hospitalizations due to Ozone,20.5,Winter
2009-01-01,Asthma hospitalizations due to Ozone,38.1,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,95.3,Winter
2009-01-01,Asthma hospitalizations due to Ozone,32.2,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,269.9,Winter
2010-06-01,Nitrogen dioxide (NO2),17.8,Summer
2016-06-01,Nitrogen dioxide (NO2),12.8,Summer
2011-06-01,Nitrogen dioxide (NO2),17.5,Summer
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.0,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.4,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.4,Winter
2011-06-01,Fine particles (PM 2.5),11.1,Summer
2011-01-01,Outdoor Air Toxics - Benzene,1.4,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.2,Winter
2011-01-01,Outdoor Air Toxics - Benzene,2.1,Winter
2011-01-01,Outdoor Air Toxics - Benzene,2.0,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.7,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.4,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.5,Winter
2019-12-01,Nitrogen dioxide (NO2),17.6,Winter
2009-12-01,Nitrogen dioxide (NO2),19.0,Winter
2012-12-01,Nitrogen dioxide (NO2),18.9,Winter
2019-12-01,Nitrogen dioxide (NO2),22.1,Winter
2012-12-01,Nitrogen dioxide (NO2),22.5,Winter
2019-06-01,Nitrogen dioxide (NO2),12.8,Summer
2019-12-01,Nitrogen dioxide (NO2),24.3,Winter
2010-06-01,Fine particles (PM 2.5),12.3,Summer
2016-06-01,Fine particles (PM 2.5),8.7,Summer
2011-06-01,Fine particles (PM 2.5),11.0,Summer
2015-12-01,Fine particles (PM 2.5),7.4,Winter
2020-12-01,Fine particles (PM 2.5),6.5,Winter
2013-01-01,Boiler Emissions- Total SO2 Emissions,0.4,Winter
2008-12-01,Nitrogen dioxide (NO2),24.6,Winter
2010-12-01,Nitrogen dioxide (NO2),23.0,Winter
2010-12-01,Nitrogen dioxide (NO2),21.9,Winter
2019-06-01,Ozone (O3),33.3,Summer
2013-06-01,Nitrogen dioxide (NO2),11.0,Summer
2012-06-01,Nitrogen dioxide (NO2),8.3,Summer
2013-06-01,Nitrogen dioxide (NO2),8.0,Summer
2021-06-01,Nitrogen dioxide (NO2),8.5,Summer
2009-12-01,Fine particles (PM 2.5),8.0,Winter
2015-06-01,Nitrogen dioxide (NO2),16.3,Summer
2019-06-01,Nitrogen dioxide (NO2),15.6,Summer
2014-06-01,Fine particles (PM 2.5),10.2,Summer
2008-12-01,Fine particles (PM 2.5),11.9,Winter
2012-06-01,Fine particles (PM 2.5),10.4,Summer
2012-06-01,Fine particles (PM 2.5),10.4,Summer
2021-12-01,Fine particles (PM 2.5),7.4,Winter
2009-06-01,Fine particles (PM 2.5),10.9,Summer
2021-01-01,Fine particles (PM 2.5),6.6,Winter
2021-01-01,Fine particles (PM 2.5),6.6,Winter
2014-12-01,Fine particles (PM 2.5),9.9,Winter
2013-06-01,Nitrogen dioxide (NO2),20.8,Summer
2009-06-01,Ozone (O3),22.1,Summer
2017-06-01,Ozone (O3),30.3,Summer
2009-12-01,Nitrogen dioxide (NO2),28.9,Winter
2011-12-01,Nitrogen dioxide (NO2),26.0,Winter
2020-06-01,Nitrogen dioxide (NO2),11.6,Summer
2015-12-01,Nitrogen dioxide (NO2),30.2,Winter
2016-06-01,Nitrogen dioxide (NO2),24.0,Summer
2010-06-01,Nitrogen dioxide (NO2),33.2,Summer
2010-06-01,Fine particles (PM 2.5),14.5,Summer
2011-06-01,Fine particles (PM 2.5),13.9,Summer
2015-12-01,Fine particles (PM 2.5),10.1,Winter
2016-06-01,Fine particles (PM 2.5),10.4,Summer
2010-06-01,Fine particles (PM 2.5),12.0,Summer
2015-12-01,Fine particles (PM 2.5),8.3,Winter
2016-06-01,Fine particles (PM 2.5),10.4,Summer
2015-12-01,Fine particles (PM 2.5),10.5,Winter
2020-12-01,Fine particles (PM 2.5),7.7,Winter
2011-06-01,Fine particles (PM 2.5),11.5,Summer
2010-06-01,Fine particles (PM 2.5),14.4,Summer
2011-06-01,Fine particles (PM 2.5),13.9,Summer
2008-12-01,Fine particles (PM 2.5),14.2,Winter
2017-12-01,Fine particles (PM 2.5),9.8,Winter
2009-06-01,Ozone (O3),20.4,Summer
2009-01-01,Asthma emergency departments visits due to Ozone,58.6,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,66.2,Winter
2020-12-01,Nitrogen dioxide (NO2),24.1,Winter
2020-12-01,Nitrogen dioxide (NO2),22.3,Winter
2018-06-01,Ozone (O3),29.6,Summer
2009-06-01,Ozone (O3),23.6,Summer
2018-06-01,Ozone (O3),26.5,Summer
2017-06-01,Ozone (O3),25.3,Summer
2020-06-01,Ozone (O3),28.5,Summer
2005-01-01,Outdoor Air Toxics - Formaldehyde,3.2,Winter
2005-01-01,Outdoor Air Toxics - Benzene,2.9,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.5,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.1,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.6,Winter
2014-01-01,Outdoor Air Toxics - Benzene,0.9,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,1.9,Winter
2014-01-01,Outdoor Air Toxics - Benzene,1.1,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.2,Winter
2014-01-01,Outdoor Air Toxics - Benzene,0.7,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.6,Winter
2010-12-01,Nitrogen dioxide (NO2),23.7,Winter
2011-12-01,Nitrogen dioxide (NO2),21.2,Winter
2013-06-01,Fine particles (PM 2.5),11.7,Summer
2015-12-31,Fine particles (PM 2.5),9.2,Winter
2012-06-01,Fine particles (PM 2.5),11.8,Summer
2017-01-01,Fine particles (PM 2.5),7.1,Winter
2009-06-01,Fine particles (PM 2.5),12.5,Summer
2012-12-01,Fine particles (PM 2.5),10.4,Winter
2014-12-01,Fine particles (PM 2.5),10.6,Winter
2010-12-01,Fine particles (PM 2.5),14.3,Winter
2017-01-01,Fine particles (PM 2.5),8.7,Winter
2021-01-01,Fine particles (PM 2.5),7.7,Winter
2014-06-01,Nitrogen dioxide (NO2),13.9,Summer
2015-01-01,Nitrogen dioxide (NO2),18.4,Winter
2018-12-01,Nitrogen dioxide (NO2),20.3,Winter
2008-12-01,Nitrogen dioxide (NO2),22.7,Winter
2010-12-01,Nitrogen dioxide (NO2),21.6,Winter
2020-01-01,Nitrogen dioxide (NO2),15.2,Winter
2014-06-01,Ozone (O3),31.4,Summer
2017-01-01,Nitrogen dioxide (NO2),17.8,Winter
2014-12-01,Nitrogen dioxide (NO2),23.7,Winter
2021-01-01,Nitrogen dioxide (NO2),15.7,Winter
2010-12-01,Nitrogen dioxide (NO2),28.1,Winter
2009-06-01,Ozone (O3),26.0,Summer
2009-06-01,Nitrogen dioxide (NO2),18.9,Summer
2012-12-01,Nitrogen dioxide (NO2),18.8,Winter
2022-06-01,Nitrogen dioxide (NO2),10.6,Summer
2011-12-01,Nitrogen dioxide (NO2),19.6,Winter
2022-06-01,Ozone (O3),34.1,Summer
2018-01-01,Nitrogen dioxide (NO2),17.0,Winter
2015-12-31,Nitrogen dioxide (NO2),17.6,Winter
2021-06-01,Nitrogen dioxide (NO2),11.1,Summer
2012-06-01,Nitrogen dioxide (NO2),15.8,Summer
2013-06-01,Nitrogen dioxide (NO2),15.2,Summer
2021-12-01,Nitrogen dioxide (NO2),20.1,Winter
2009-06-01,Ozone (O3),26.7,Summer
2017-06-01,Ozone (O3),29.3,Summer
2017-06-01,Ozone (O3),30.1,Summer
2020-01-01,Fine particles (PM 2.5),6.1,Winter
2014-06-01,Fine particles (PM 2.5),8.5,Summer
2018-12-01,Fine particles (PM 2.5),7.3,Winter
2010-12-01,Fine particles (PM 2.5),10.1,Winter
2015-01-01,Fine particles (PM 2.5),8.6,Winter
2008-12-01,Fine particles (PM 2.5),10.4,Winter
2014-12-01,Fine particles (PM 2.5),9.1,Winter
2017-01-01,Fine particles (PM 2.5),7.4,Winter
2015-12-01,Nitrogen dioxide (NO2),20.9,Winter
2020-12-01,Nitrogen dioxide (NO2),21.2,Winter
2015-12-01,Nitrogen dioxide (NO2),24.8,Winter
2015-12-01,Fine particles (PM 2.5),8.8,Winter
2011-06-01,Fine particles (PM 2.5),11.7,Summer
2015-12-01,Fine particles (PM 2.5),8.4,Winter
2020-12-01,Fine particles (PM 2.5),6.7,Winter
2015-12-01,Fine particles (PM 2.5),10.2,Winter
2021-06-01,Ozone (O3),30.4,Summer
2021-06-01,Ozone (O3),30.3,Summer
2013-06-01,Ozone (O3),33.7,Summer
2012-06-01,Ozone (O3),36.6,Summer
2019-06-01,Nitrogen dioxide (NO2),10.4,Summer
2015-06-01,Ozone (O3),29.0,Summer
2012-12-01,Nitrogen dioxide (NO2),23.1,Winter
2015-06-01,Nitrogen dioxide (NO2),14.3,Summer
2020-06-01,Ozone (O3),30.4,Summer
2016-12-01,Nitrogen dioxide (NO2),25.2,Winter
2013-01-01,Boiler Emissions- Total PM2.5 Emissions,0.3,Winter
2013-01-01,Boiler Emissions- Total NOx Emissions,33.5,Winter
2013-01-01,Boiler Emissions- Total PM2.5 Emissions,0.4,Winter
2013-01-01,Boiler Emissions- Total NOx Emissions,36.8,Winter
2013-01-01,Boiler Emissions- Total PM2.5 Emissions,9.0,Winter
2013-01-01,Boiler Emissions- Total PM2.5 Emissions,4.1,Winter
2013-01-01,Boiler Emissions- Total NOx Emissions,14.5,Winter
2013-01-01,Boiler Emissions- Total NOx Emissions,42.7,Winter
2013-01-01,Boiler Emissions- Total PM2.5 Emissions,0.0,Winter
2013-01-01,Boiler Emissions- Total PM2.5 Emissions,0.1,Winter
2013-01-01,Boiler Emissions- Total PM2.5 Emissions,0.1,Winter
2011-12-01,Nitrogen dioxide (NO2),23.7,Winter
2017-06-01,Nitrogen dioxide (NO2),13.7,Summer
2009-12-01,Nitrogen dioxide (NO2),21.4,Winter
2011-12-01,Nitrogen dioxide (NO2),21.9,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.6,Winter
2011-01-01,Outdoor Air Toxics - Benzene,2.9,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.6,Winter
2011-06-01,Fine particles (PM 2.5),11.3,Summer
2015-12-01,Fine particles (PM 2.5),7.8,Winter
2020-12-01,Fine particles (PM 2.5),6.5,Winter
2013-01-01,Boiler Emissions- Total SO2 Emissions,5.1,Winter
2013-01-01,Boiler Emissions- Total SO2 Emissions,2.7,Winter
2015-01-01,Nitrogen dioxide (NO2),17.8,Winter
2018-12-01,Nitrogen dioxide (NO2),18.3,Winter
2019-12-01,Nitrogen dioxide (NO2),26.8,Winter
2009-12-01,Nitrogen dioxide (NO2),16.0,Winter
2012-12-01,Nitrogen dioxide (NO2),19.9,Winter
2019-06-01,Nitrogen dioxide (NO2),10.4,Summer
2012-12-01,Nitrogen dioxide (NO2),24.7,Winter
2019-06-01,Nitrogen dioxide (NO2),12.8,Summer
2019-12-01,Nitrogen dioxide (NO2),18.5,Winter
2015-06-01,Nitrogen dioxide (NO2),14.5,Summer
2019-06-01,Nitrogen dioxide (NO2),13.6,Summer
2010-12-01,Nitrogen dioxide (NO2),23.3,Winter
2020-01-01,Nitrogen dioxide (NO2),15.7,Winter
2011-06-01,Nitrogen dioxide (NO2),10.1,Summer
2016-06-01,Nitrogen dioxide (NO2),8.0,Summer
2015-12-01,Nitrogen dioxide (NO2),17.3,Winter
2020-12-01,Nitrogen dioxide (NO2),18.0,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,47.3,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,183.9,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,125.0,Winter
2009-01-01,Asthma hospitalizations due to Ozone,43.6,Winter
2009-01-01,Asthma hospitalizations due to Ozone,11.2,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,257.1,Winter
2010-12-01,Fine particles (PM 2.5),12.6,Winter
2012-12-01,Fine particles (PM 2.5),8.6,Winter
2009-06-01,Fine particles (PM 2.5),10.7,Summer
2021-01-01,Fine particles (PM 2.5),6.5,Winter
2022-06-01,Fine particles (PM 2.5),6.4,Summer
2011-12-01,Fine particles (PM 2.5),9.0,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,3.5,Winter
2015-01-01,Boiler Emissions- Total NOx Emissions,27.4,Winter
2015-01-01,Boiler Emissions- Total PM2.5 Emissions,0.5,Winter
2021-06-01,Fine particles (PM 2.5),8.3,Summer
2021-12-01,Fine particles (PM 2.5),6.8,Winter
2012-06-01,Fine particles (PM 2.5),10.3,Summer
2013-06-01,Fine particles (PM 2.5),10.2,Summer
2015-12-31,Fine particles (PM 2.5),7.5,Winter
2018-01-01,Fine particles (PM 2.5),7.0,Winter
2011-06-01,Fine particles (PM 2.5),12.8,Summer
2011-12-01,Fine particles (PM 2.5),8.6,Winter
2013-12-01,Fine particles (PM 2.5),10.7,Winter
2013-12-01,Fine particles (PM 2.5),10.9,Winter
2022-01-01,Fine particles (PM 2.5),5.6,Winter
2013-12-01,Fine particles (PM 2.5),14.4,Winter
2019-01-01,Fine particles (PM 2.5),6.2,Winter
2019-01-01,Fine particles (PM 2.5),6.1,Winter
2019-01-01,Fine particles (PM 2.5),8.0,Winter
2017-12-01,Fine particles (PM 2.5),8.3,Winter
2022-01-01,Fine particles (PM 2.5),5.7,Winter
2016-06-01,Fine particles (PM 2.5),9.5,Summer
2015-12-01,Fine particles (PM 2.5),9.9,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,5.0,Winter
2012-06-01,Fine particles (PM 2.5),10.1,Summer
2015-12-31,Fine particles (PM 2.5),8.7,Winter
2010-06-01,Fine particles (PM 2.5),13.3,Summer
2020-12-01,Fine particles (PM 2.5),7.8,Winter
2022-01-01,Fine particles (PM 2.5),6.5,Winter
2013-12-01,Fine particles (PM 2.5),13.6,Winter
2017-12-01,Fine particles (PM 2.5),10.2,Winter
2019-01-01,Fine particles (PM 2.5),8.4,Winter
2008-12-01,Fine particles (PM 2.5),15.2,Winter
2022-01-01,Fine particles (PM 2.5),8.4,Winter
2008-12-01,Fine particles (PM 2.5),12.1,Winter
2008-12-01,Fine particles (PM 2.5),14.7,Winter
2017-12-01,Fine particles (PM 2.5),9.0,Winter
2013-12-01,Fine particles (PM 2.5),13.4,Winter
2017-12-01,Fine particles (PM 2.5),8.0,Winter
2019-01-01,Fine particles (PM 2.5),6.1,Winter
2022-01-01,Fine particles (PM 2.5),6.1,Winter
2019-01-01,Fine particles (PM 2.5),5.9,Winter
2022-01-01,Fine particles (PM 2.5),5.2,Winter
2010-06-01,Fine particles (PM 2.5),12.0,Summer
2011-06-01,Fine particles (PM 2.5),11.5,Summer
2015-01-01,Boiler Emissions- Total SO2 Emissions,0.0,Winter
2020-12-01,Fine particles (PM 2.5),6.4,Winter
2016-06-01,Fine particles (PM 2.5),8.1,Summer
2015-12-01,Fine particles (PM 2.5),8.6,Winter
2008-12-01,Fine particles (PM 2.5),12.7,Winter
2022-01-01,Fine particles (PM 2.5),5.7,Winter
2017-12-01,Fine particles (PM 2.5),8.6,Winter
2019-01-01,Fine particles (PM 2.5),6.6,Winter
2013-12-01,Fine particles (PM 2.5),11.7,Winter
2017-12-01,Fine particles (PM 2.5),7.5,Winter
2008-12-01,Fine particles (PM 2.5),16.4,Winter
2013-12-01,Fine particles (PM 2.5),15.4,Winter
2012-12-01,Fine particles (PM 2.5),11.3,Winter
2011-06-01,Nitrogen dioxide (NO2),33.1,Summer
2015-06-01,Nitrogen dioxide (NO2),10.4,Summer
2019-06-01,Nitrogen dioxide (NO2),11.4,Summer
2019-12-01,Nitrogen dioxide (NO2),26.7,Winter
2014-12-01,Nitrogen dioxide (NO2),24.0,Winter
2009-06-01,Nitrogen dioxide (NO2),8.6,Summer
2012-12-01,Nitrogen dioxide (NO2),12.7,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,101.7,Winter
2009-01-01,Asthma hospitalizations due to Ozone,16.0,Winter
2010-06-01,Nitrogen dioxide (NO2),10.1,Summer
2016-06-01,Nitrogen dioxide (NO2),10.4,Summer
2018-06-01,Ozone (O3),35.2,Summer
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.0,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.1,Winter
2008-12-01,Nitrogen dioxide (NO2),24.1,Winter
2010-12-01,Nitrogen dioxide (NO2),23.3,Winter
2020-01-01,Nitrogen dioxide (NO2),15.4,Winter
2011-12-01,Nitrogen dioxide (NO2),21.1,Winter
2011-12-01,Nitrogen dioxide (NO2),19.7,Winter
2013-06-01,Fine particles (PM 2.5),9.5,Summer
2012-06-01,Fine particles (PM 2.5),9.4,Summer
2015-12-01,Fine particles (PM 2.5),5.9,Winter
2011-06-01,Fine particles (PM 2.5),11.1,Summer
2010-06-01,Fine particles (PM 2.5),11.4,Summer
2010-06-01,Fine particles (PM 2.5),10.7,Summer
2015-01-01,Boiler Emissions- Total SO2 Emissions,1.1,Winter
2013-12-01,Fine particles (PM 2.5),12.1,Winter
2017-12-01,Fine particles (PM 2.5),8.1,Winter
2022-01-01,Fine particles (PM 2.5),6.1,Winter
2008-12-01,Fine particles (PM 2.5),13.6,Winter
2008-12-01,Fine particles (PM 2.5),12.2,Winter
2008-12-01,Fine particles (PM 2.5),14.2,Winter
2008-12-01,Fine particles (PM 2.5),11.7,Winter
2009-01-01,Asthma hospitalizations due to Ozone,29.8,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,164.0,Winter
2009-01-01,Asthma emergency departments visits due to Ozone,29.8,Winter
2020-12-01,Nitrogen dioxide (NO2),19.8,Winter
2010-06-01,Nitrogen dioxide (NO2),19.5,Summer
2018-06-01,Ozone (O3),31.8,Summer
2017-06-01,Ozone (O3),31.7,Summer
2009-06-01,Ozone (O3),28.3,Summer
2017-06-01,Ozone (O3),30.2,Summer
2011-01-01,Outdoor Air Toxics - Benzene,1.3,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.2,Winter
2014-01-01,Outdoor Air Toxics - Benzene,0.6,Winter
2018-06-01,Ozone (O3),31.0,Summer
2020-06-01,Ozone (O3),30.5,Summer
2014-06-01,Nitrogen dioxide (NO2),14.6,Summer
2010-12-01,Nitrogen dioxide (NO2),22.9,Winter
2008-12-01,Nitrogen dioxide (NO2),24.4,Winter
2011-12-01,Nitrogen dioxide (NO2),19.8,Winter
2022-06-01,Nitrogen dioxide (NO2),11.1,Summer
2011-12-01,Nitrogen dioxide (NO2),20.5,Winter
2012-12-01,Fine particles (PM 2.5),8.1,Winter
2009-06-01,Fine particles (PM 2.5),10.0,Summer
2010-12-01,Fine particles (PM 2.5),12.1,Winter
2014-12-01,Fine particles (PM 2.5),8.8,Winter
2017-01-01,Fine particles (PM 2.5),7.0,Winter
2011-06-01,Fine particles (PM 2.5),12.0,Summer
2012-06-01,Nitrogen dioxide (NO2),16.4,Summer
2021-12-01,Nitrogen dioxide (NO2),20.9,Winter
2020-12-01,Fine particles (PM 2.5),6.5,Winter
2011-06-01,Fine particles (PM 2.5),10.8,Summer
2016-06-01,Fine particles (PM 2.5),8.9,Summer
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.3,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.2,Winter
2011-01-01,Outdoor Air Toxics - Benzene,1.6,Winter
2014-01-01,Outdoor Air Toxics - Benzene,0.7,Winter
2014-01-01,Outdoor Air Toxics - Benzene,1.0,Winter
2014-01-01,Outdoor Air Toxics - Benzene,1.0,Winter
2015-01-01,Nitrogen dioxide (NO2),18.3,Winter
2015-01-01,Nitrogen dioxide (NO2),20.0,Winter
2011-12-01,Fine particles (PM 2.5),8.9,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,4.8,Winter
2008-12-01,Fine particles (PM 2.5),15.5,Winter
2022-01-01,Fine particles (PM 2.5),6.0,Winter
2017-12-01,Fine particles (PM 2.5),10.7,Winter
2013-12-01,Fine particles (PM 2.5),11.1,Winter
2008-12-01,Fine particles (PM 2.5),12.8,Winter
2013-12-01,Fine particles (PM 2.5),11.7,Winter
2017-12-01,Fine particles (PM 2.5),8.0,Winter
2019-01-01,Fine particles (PM 2.5),6.7,Winter
2013-12-01,Fine particles (PM 2.5),12.9,Winter
2017-12-01,Fine particles (PM 2.5),8.4,Winter
2019-01-01,Fine particles (PM 2.5),7.2,Winter
2017-12-01,Fine particles (PM 2.5),8.0,Winter
2019-01-01,Fine particles (PM 2.5),6.7,Winter
2019-01-01,Fine particles (PM 2.5),6.2,Winter
2022-01-01,Fine particles (PM 2.5),5.5,Winter
2013-12-01,Fine particles (PM 2.5),14.9,Winter
2017-12-01,Fine particles (PM 2.5),10.4,Winter
2022-01-01,Fine particles (PM 2.5),7.8,Winter
2008-12-01,Fine particles (PM 2.5),16.5,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,0.0,Winter
2019-01-01,Fine particles (PM 2.5),6.2,Winter
2012-06-01,Fine particles (PM 2.5),9.8,Summer
2018-01-01,Fine particles (PM 2.5),6.4,Winter
2021-06-01,Fine particles (PM 2.5),8.1,Summer
2013-06-01,Fine particles (PM 2.5),10.7,Summer
2016-06-01,Fine particles (PM 2.5),6.9,Summer
2016-06-01,Nitrogen dioxide (NO2),6.2,Summer
2014-12-01,Nitrogen dioxide (NO2),26.2,Winter
2014-12-01,Nitrogen dioxide (NO2),21.3,Winter
2021-01-01,Nitrogen dioxide (NO2),14.3,Winter
2012-12-01,Nitrogen dioxide (NO2),15.4,Winter
2012-12-01,Nitrogen dioxide (NO2),21.9,Winter
2009-06-01,Nitrogen dioxide (NO2),21.7,Summer
2010-12-01,Nitrogen dioxide (NO2),32.0,Winter
2012-06-01,Nitrogen dioxide (NO2),17.1,Summer
2013-06-01,Nitrogen dioxide (NO2),16.0,Summer
2018-01-01,Nitrogen dioxide (NO2),17.9,Winter
2019-01-01,Annual vehicle miles traveled (cars),65.9,Winter
2010-01-01,Annual vehicle miles traveled (cars),56.7,Winter
2010-01-01,Annual vehicle miles traveled (cars),29.0,Winter
2019-01-01,Annual vehicle miles traveled (trucks),6.4,Winter
2019-01-01,Annual vehicle miles traveled (cars),30.4,Winter
2010-01-01,Annual vehicle miles traveled (cars),108.4,Winter
2010-01-01,Annual vehicle miles traveled (cars),32.3,Winter
2019-01-01,Annual vehicle miles traveled (cars),35.5,Winter
2019-01-01,Annual vehicle miles traveled (cars),43.6,Winter
2010-01-01,Annual vehicle miles traveled (cars),52.7,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,51.0,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,82.4,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,49.0,Winter
2010-06-01,Fine particles (PM 2.5),12.5,Summer
2015-12-01,Fine particles (PM 2.5),9.3,Winter
2020-12-01,Fine particles (PM 2.5),7.3,Winter
2008-12-01,Fine particles (PM 2.5),12.8,Winter
2015-01-01,Boiler Emissions- Total SO2 Emissions,0.0,Winter
2018-01-01,Fine particles (PM 2.5),6.5,Winter
2021-12-01,Fine particles (PM 2.5),6.7,Winter
2010-06-01,Fine particles (PM 2.5),11.3,Summer
2011-06-01,Fine particles (PM 2.5),11.0,Summer
2016-06-01,Fine particles (PM 2.5),7.5,Summer
2015-12-01,Fine particles (PM 2.5),7.4,Winter
2008-12-01,Fine particles (PM 2.5),11.7,Winter
2015-01-01,Nitrogen dioxide (NO2),11.9,Winter
2018-12-01,Nitrogen dioxide (NO2),14.3,Winter
2008-12-01,Nitrogen dioxide (NO2),20.1,Winter
2018-12-01,Nitrogen dioxide (NO2),18.2,Winter
2017-01-01,Nitrogen dioxide (NO2),11.7,Winter
2012-12-01,Nitrogen dioxide (NO2),11.5,Winter
2010-12-01,Nitrogen dioxide (NO2),20.6,Winter
2009-06-01,Nitrogen dioxide (NO2),10.8,Summer
2021-01-01,Nitrogen dioxide (NO2),11.3,Winter
2019-01-01,Annual vehicle miles traveled (cars),38.3,Winter
2010-01-01,Annual vehicle miles traveled (cars),38.3,Winter
2019-01-01,Annual vehicle miles traveled (cars),74.1,Winter
2010-01-01,Annual vehicle miles traveled (cars),116.4,Winter
2010-01-01,Annual vehicle miles traveled (trucks),0.5,Winter
2019-01-01,Annual vehicle miles traveled (cars),129.2,Winter
2019-01-01,Annual vehicle miles traveled (cars),21.0,Winter
2010-01-01,Annual vehicle miles traveled (cars),21.2,Winter
2010-01-01,Annual vehicle miles traveled (cars),59.9,Winter
2019-01-01,Annual vehicle miles traveled (cars),53.5,Winter
2017-06-01,Nitrogen dioxide (NO2),13.8,Summer
2016-12-01,Nitrogen dioxide (NO2),25.1,Winter
2016-12-01,Nitrogen dioxide (NO2),26.7,Winter
2018-06-01,Nitrogen dioxide (NO2),17.5,Summer
2017-06-01,Ozone (O3),29.0,Summer
2009-06-01,Ozone (O3),25.9,Summer
2015-12-31,Nitrogen dioxide (NO2),24.0,Winter
2021-01-01,Fine particles (PM 2.5),6.6,Winter
2014-12-01,Fine particles (PM 2.5),10.3,Winter
2014-12-01,Fine particles (PM 2.5),9.3,Winter
2010-12-01,Fine particles (PM 2.5),11.8,Winter
2012-12-01,Fine particles (PM 2.5),8.2,Winter
2017-01-01,Fine particles (PM 2.5),7.5,Winter
2021-01-01,Fine particles (PM 2.5),6.5,Winter
2014-12-01,Fine particles (PM 2.5),8.4,Winter
2014-12-01,Fine particles (PM 2.5),8.1,Winter
2014-12-01,Fine particles (PM 2.5),9.0,Winter
2009-06-01,Fine particles (PM 2.5),10.3,Summer
2021-01-01,Fine particles (PM 2.5),6.7,Winter
2010-06-01,Ozone (O3),23.9,Summer
2011-06-01,Ozone (O3),22.6,Summer
2011-06-01,Ozone (O3),33.0,Summer
2010-06-01,Ozone (O3),33.8,Summer
2011-06-01,Nitrogen dioxide (NO2),22.2,Summer
2010-06-01,Nitrogen dioxide (NO2),24.0,Summer
2005-01-01,Annual vehicle miles traveled (trucks),2.6,Winter
2005-01-01,Annual vehicle miles traveled (trucks),1.2,Winter
2010-01-01,Annual vehicle miles traveled (cars),29.4,Winter
2019-01-01,Annual vehicle miles traveled (cars),38.6,Winter
2011-06-01,Ozone (O3),27.4,Summer
2011-06-01,Ozone (O3),35.9,Summer
2016-06-01,Ozone (O3),30.4,Summer
2020-06-01,Nitrogen dioxide (NO2),10.8,Summer
2011-12-01,Nitrogen dioxide (NO2),20.3,Winter
2009-12-01,Nitrogen dioxide (NO2),24.7,Winter
2017-06-01,Nitrogen dioxide (NO2),10.3,Summer
2010-06-01,Ozone (O3),34.0,Summer
2011-06-01,Ozone (O3),33.2,Summer
2016-06-01,Ozone (O3),33.6,Summer
2011-06-01,Ozone (O3),32.9,Summer
2016-06-01,Ozone (O3),33.1,Summer
2010-06-01,Ozone (O3),33.3,Summer
2016-06-01,Ozone (O3),33.7,Summer
2016-06-01,Ozone (O3),33.9,Summer
2015-12-01,Nitrogen dioxide (NO2),24.0,Winter
