Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Month,Season
816975,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2010,2010-01-01,107.5,,1,Winter
816996,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,408.0,Jamaica,2019,2019-01-01,45.3,,1,Winter
816918,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,2.0,Brooklyn,2019,2019-01-01,62.1,,1,Winter
816951,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2010,2010-01-01,50.2,,1,Winter
816952,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2019,2019-01-01,56.6,,1,Winter
817314,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2019,2019-01-01,3.4,,1,Winter
817313,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2010,2010-01-01,1.9,,1,Winter
817341,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2010,2010-01-01,0.5,,1,Winter
817342,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2019,2019-01-01,0.7,,1,Winter
817307,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,318.0,Flatlands and Canarsie (CD18),2010,2010-01-01,0.7,,1,Winter
817063,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2010,2010-01-01,53.1,,1,Winter
817064,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2019,2019-01-01,64.3,,1,Winter
817066,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304.0,Bushwick (CD4),2019,2019-01-01,48.2,,1,Winter
817094,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,318.0,Flatlands and Canarsie (CD18),2019,2019-01-01,42.2,,1,Winter
817100,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,403.0,Jackson Heights (CD3),2019,2019-01-01,70.6,,1,Winter
817065,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,304.0,Bushwick (CD4),2010,2010-01-01,39.4,,1,Winter
816938,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2019,2019-01-01,51.4,,1,Winter
151733,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2005,2005-01-01,1.2,,1,Winter
151763,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,2.0,Brooklyn,2005,2005-01-01,2.8,,1,Winter
151732,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,207.0,East Flatbush - Flatbush,2005,2005-01-01,2.4,,1,Winter
817127,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2010,2010-01-01,14.0,,1,Winter
817128,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,503.0,Tottenville and Great Kills (CD3),2019,2019-01-01,11.9,,1,Winter
817016,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2019,2019-01-01,127.4,,1,Winter
817015,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2010,2010-01-01,120.2,,1,Winter
817315,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2010,2010-01-01,4.1,,1,Winter
817229,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2010,2010-01-01,3.9,,1,Winter
154575,643,Annual vehicle miles traveled,Million miles,per square mile,CD,204.0,Highbridge and Concourse (CD4),2005,2005-01-01,93.9,,1,Winter
151744,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2005,2005-01-01,10.5,,1,Winter
817209,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,408.0,Jamaica,2010,2010-01-01,1.0,,1,Winter
817132,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,2.0,Brooklyn,2019,2019-01-01,2.7,,1,Winter
817190,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308.0,Greenwich Village - SoHo,2019,2019-01-01,10.1,,1,Winter
816994,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,407.0,Southwest Queens,2019,2019-01-01,54.2,,1,Winter
816973,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2010,2010-01-01,156.1,,1,Winter
816915,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1.0,Bronx,2010,2010-01-01,54.2,,1,Winter
816916,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,1.0,Bronx,2019,2019-01-01,59.3,,1,Winter
151762,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1.0,Bronx,2005,2005-01-01,3.5,,1,Winter
151753,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,407.0,Southwest Queens,2005,2005-01-01,3.4,,1,Winter
817052,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,209.0,Parkchester and Soundview (CD9),2019,2019-01-01,65.9,,1,Winter
817051,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,209.0,Parkchester and Soundview (CD9),2010,2010-01-01,56.7,,1,Winter
817003,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,502.0,Stapleton - St. George,2010,2010-01-01,29.0,,1,Winter
817198,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,402.0,West Queens,2019,2019-01-01,6.4,,1,Winter
817004,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,502.0,Stapleton - St. George,2019,2019-01-01,30.4,,1,Winter
817027,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2010,2010-01-01,108.4,,1,Winter
817055,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,211.0,Morris Park and Bronxdale (CD11),2010,2010-01-01,32.3,,1,Winter
817056,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,211.0,Morris Park and Bronxdale (CD11),2019,2019-01-01,35.5,,1,Winter
817112,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,409.0,Kew Gardens and Woodhaven (CD9),2019,2019-01-01,43.6,,1,Winter
817111,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,409.0,Kew Gardens and Woodhaven (CD9),2010,2010-01-01,52.7,,1,Winter
817108,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,407.0,Flushing and Whitestone (CD7),2019,2019-01-01,38.3,,1,Winter
816959,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,211.0,Williamsburg - Bushwick,2010,2010-01-01,38.3,,1,Winter
816988,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404.0,Bayside - Little Neck,2019,2019-01-01,74.1,,1,Winter
816967,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,304.0,Upper West Side,2010,2010-01-01,116.4,,1,Winter
817221,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,504.0,South Beach - Tottenville,2010,2010-01-01,0.5,,1,Winter
816968,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,304.0,Upper West Side,2019,2019-01-01,129.2,,1,Winter
816924,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,5.0,Staten Island,2019,2019-01-01,21.0,,1,Winter
816923,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,5.0,Staten Island,2010,2010-01-01,21.2,,1,Winter
817047,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),2010,2010-01-01,59.9,,1,Winter
817086,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,314.0,Flatbush and Midwood (CD14),2019,2019-01-01,53.5,,1,Winter
154456,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,203.0,Morrisania and Crotona (CD3),2005,2005-01-01,2.6,,1,Winter
154469,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,304.0,Bushwick (CD4),2005,2005-01-01,1.2,,1,Winter
817039,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,203.0,Morrisania and Crotona (CD3),2010,2010-01-01,29.4,,1,Winter
817040,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,203.0,Morrisania and Crotona (CD3),2019,2019-01-01,38.6,,1,Winter
817135,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,4.0,Queens,2010,2010-01-01,2.1,,1,Winter
816940,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201.0,Greenpoint,2019,2019-01-01,78.9,,1,Winter
816926,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,101.0,Kingsbridge - Riverdale,2019,2019-01-01,74.3,,1,Winter
817001,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,501.0,Port Richmond,2010,2010-01-01,15.4,,1,Winter
817002,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,501.0,Port Richmond,2019,2019-01-01,14.9,,1,Winter
817081,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,312.0,Borough Park (CD12),2010,2010-01-01,59.9,,1,Winter
817134,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,3.0,Manhattan,2019,2019-01-01,7.3,,1,Winter
816949,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,206.0,Borough Park,2010,2010-01-01,59.0,,1,Winter
817096,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,401.0,Long Island City and Astoria (CD1),2019,2019-01-01,38.4,,1,Winter
817095,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,401.0,Long Island City and Astoria (CD1),2010,2010-01-01,40.2,,1,Winter
817125,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),2010,2010-01-01,25.6,,1,Winter
816928,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,102.0,Northeast Bronx,2019,2019-01-01,42.7,,1,Winter
817006,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,503.0,Willowbrook,2019,2019-01-01,31.5,,1,Winter
817143,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,103.0,Fordham - Bronx Pk,2010,2010-01-01,1.6,,1,Winter
817144,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,103.0,Fordham - Bronx Pk,2019,2019-01-01,2.1,,1,Winter
816934,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,105.0,Crotona -Tremont,2019,2019-01-01,90.5,,1,Winter
817050,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,208.0,Riverdale and Fieldston (CD8),2019,2019-01-01,52.1,,1,Winter
817031,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,111.0,East Harlem (CD11),2010,2010-01-01,142.5,,1,Winter
154462,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,209.0,Parkchester and Soundview (CD9),2005,2005-01-01,3.7,,1,Winter
817113,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,410.0,South Ozone Park and Howard Beach (CD10),2010,2010-01-01,78.2,,1,Winter
817117,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),2010,2010-01-01,42.0,,1,Winter
154463,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2005,2005-01-01,4.9,,1,Winter
154477,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,312.0,Borough Park (CD12),2005,2005-01-01,1.9,,1,Winter
154495,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),2005,2005-01-01,2.1,,1,Winter
817339,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),2010,2010-01-01,1.4,,1,Winter
817225,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101.0,Financial District (CD1),2010,2010-01-01,4.8,,1,Winter
817226,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101.0,Financial District (CD1),2019,2019-01-01,4.9,,1,Winter
817312,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2019,2019-01-01,7.2,,1,Winter
817273,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2010,2010-01-01,4.6,,1,Winter
817124,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),2019,2019-01-01,29.1,,1,Winter
817123,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),2010,2010-01-01,25.4,,1,Winter
154467,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2005,2005-01-01,7.4,,1,Winter
154498,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),2005,2005-01-01,1.1,,1,Winter
154454,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),2005,2005-01-01,4.5,,1,Winter
154455,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,202.0,Hunts Point and Longwood (CD2),2005,2005-01-01,2.7,,1,Winter
154543,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,401.0,Long Island City and Astoria (CD1),2005,2005-01-01,31.8,,1,Winter
154525,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2005,2005-01-01,54.7,,1,Winter
151735,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2005,2005-01-01,1.7,,1,Winter
151734,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2005,2005-01-01,2.2,,1,Winter
151731,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206.0,Borough Park,2005,2005-01-01,2.7,,1,Winter
151716,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,3.0,Manhattan,2005,2005-01-01,100.8,,1,Winter
151676,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,106.0,High Bridge - Morrisania,2005,2005-01-01,73.4,,1,Winter
151687,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2005,2005-01-01,33.7,,1,Winter
151686,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2005,2005-01-01,44.8,,1,Winter
151697,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,309.0,Union Square - Lower East Side,2005,2005-01-01,113.9,,1,Winter
151707,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,409.0,Southeast Queens,2005,2005-01-01,53.0,,1,Winter
151659,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,409.0,Southeast Queens,2005,2005-01-01,54.7,,1,Winter
151683,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,206.0,Borough Park,2005,2005-01-01,54.9,,1,Winter
154502,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),2005,2005-01-01,109.4,,1,Winter
154513,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),2005,2005-01-01,63.5,,1,Winter
151764,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,3.0,Manhattan,2005,2005-01-01,6.2,,1,Winter
151724,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,106.0,High Bridge - Morrisania,2005,2005-01-01,5.5,,1,Winter
816920,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,3.0,Manhattan,2019,2019-01-01,116.7,,1,Winter
816919,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,3.0,Manhattan,2010,2010-01-01,104.2,,1,Winter
154514,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,202.0,Hunts Point and Longwood (CD2),2005,2005-01-01,34.9,,1,Winter
154526,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2005,2005-01-01,96.3,,1,Winter
154442,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101.0,Financial District (CD1),2005,2005-01-01,5.3,,1,Winter
154499,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),2005,2005-01-01,1.2,,1,Winter
154443,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),2005,2005-01-01,9.6,,1,Winter
154485,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2005,2005-01-01,5.0,,1,Winter
154501,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101.0,Financial District (CD1),2005,2005-01-01,91.6,,1,Winter
154557,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),2005,2005-01-01,24.1,,1,Winter
154558,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),2005,2005-01-01,24.2,,1,Winter
154544,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2005,2005-01-01,72.8,,1,Winter
817014,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),2019,2019-01-01,104.2,,1,Winter
817126,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),2019,2019-01-01,24.6,,1,Winter
817012,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101.0,Financial District (CD1),2019,2019-01-01,103.7,,1,Winter
817011,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101.0,Financial District (CD1),2010,2010-01-01,80.6,,1,Winter
817097,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2010,2010-01-01,99.9,,1,Winter
817024,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,107.0,Upper West Side (CD7),2019,2019-01-01,128.7,,1,Winter
817122,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2019,2019-01-01,14.2,,1,Winter
154479,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,314.0,Flatbush and Midwood (CD14),2005,2005-01-01,2.8,,1,Winter
154460,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),2005,2005-01-01,3.6,,1,Winter
154497,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2005,2005-01-01,0.5,,1,Winter
154549,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,407.0,Flushing and Whitestone (CD7),2005,2005-01-01,35.8,,1,Winter
151722,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,104.0,Pelham - Throgs Neck,2005,2005-01-01,3.4,,1,Winter
151729,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,204.0,East New York,2005,2005-01-01,6.4,,1,Winter
151718,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,5.0,Staten Island,2005,2005-01-01,19.6,,1,Winter
151681,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,204.0,East New York,2005,2005-01-01,48.8,,1,Winter
151702,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,404.0,Bayside - Little Neck,2005,2005-01-01,57.1,,1,Winter
151688,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,211.0,Williamsburg - Bushwick,2005,2005-01-01,42.3,,1,Winter
151674,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,104.0,Pelham - Throgs Neck,2005,2005-01-01,37.5,,1,Winter
154556,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,414.0,Rockaway and Broad Channel (CD14),2005,2005-01-01,13.3,,1,Winter
151766,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,5.0,Staten Island,2005,2005-01-01,1.0,,1,Winter
151760,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,504.0,South Beach - Tottenville,2005,2005-01-01,0.7,,1,Winter
151692,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,304.0,Upper West Side,2005,2005-01-01,97.0,,1,Winter
817007,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,504.0,South Beach - Tottenville,2010,2010-01-01,14.3,,1,Winter
154448,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,107.0,Upper West Side (CD7),2005,2005-01-01,5.5,,1,Winter
154472,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,307.0,Sunset Park (CD7),2005,2005-01-01,3.7,,1,Winter
154519,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,207.0,Kingsbridge Heights and Bedford (CD7),2005,2005-01-01,68.9,,1,Winter
154524,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,212.0,Williamsbridge and Baychester (CD12),2005,2005-01-01,39.7,,1,Winter
154512,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,112.0,Washington Heights and Inwood (CD12),2005,2005-01-01,87.0,,1,Winter
154508,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,108.0,Upper East Side (CD8),2005,2005-01-01,128.1,,1,Winter
154552,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,410.0,South Ozone Park and Howard Beach (CD10),2005,2005-01-01,52.4,,1,Winter
151737,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,301.0,Washington Heights,2005,2005-01-01,3.5,,1,Winter
151671,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,101.0,Kingsbridge - Riverdale,2005,2005-01-01,41.5,,1,Winter
151689,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,301.0,Washington Heights,2005,2005-01-01,84.5,,1,Winter
154554,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),2005,2005-01-01,38.9,,1,Winter
151699,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2005,2005-01-01,40.7,,1,Winter
151747,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2005,2005-01-01,2.9,,1,Winter
151709,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,501.0,Port Richmond,2005,2005-01-01,16.7,,1,Winter
816981,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2010,2010-01-01,54.8,,1,Winter
154522,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2005,2005-01-01,38.5,,1,Winter
154475,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2005,2005-01-01,3.4,,1,Winter
154510,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,110.0,Central Harlem (CD10),2005,2005-01-01,61.5,,1,Winter
154536,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,312.0,Borough Park (CD12),2005,2005-01-01,55.2,,1,Winter
154534,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2005,2005-01-01,54.6,,1,Winter
817082,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,312.0,Borough Park (CD12),2019,2019-01-01,67.4,,1,Winter
151678,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201.0,Greenpoint,2005,2005-01-01,58.9,,1,Winter
154595,643,Annual vehicle miles traveled,Million miles,per square mile,CD,312.0,Borough Park (CD12),2005,2005-01-01,57.4,,1,Winter
816816,643,Annual vehicle miles traveled,Million miles,per square mile,Citywide,1.0,New York City,2010,2010-01-01,57.0,,1,Winter
817009,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1.0,New York City,2010,2010-01-01,53.4,,1,Winter
816815,643,Annual vehicle miles traveled,Million miles,per square mile,Citywide,1.0,New York City,2019,2019-01-01,59.6,,1,Winter
817224,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Citywide,1.0,New York City,2019,2019-01-01,3.2,,1,Winter
817223,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Citywide,1.0,New York City,2010,2010-01-01,2.4,,1,Winter
816843,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2019,2019-01-01,63.8,,1,Winter
816863,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,301.0,Washington Heights,2019,2019-01-01,143.1,,1,Winter
817010,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Citywide,1.0,New York City,2019,2019-01-01,54.9,,1,Winter
817297,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,313.0,Coney Island (CD13),2010,2010-01-01,0.5,,1,Winter
817298,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,313.0,Coney Island (CD13),2019,2019-01-01,0.7,,1,Winter
817302,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2019,2019-01-01,1.3,,1,Winter
154478,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,313.0,Coney Island (CD13),2005,2005-01-01,1.1,,1,Winter
154539,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,315.0,Sheepshead Bay (CD15),2005,2005-01-01,40.2,,1,Winter
151669,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,4.0,Queens,2005,2005-01-01,47.7,,1,Winter
154537,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,313.0,Coney Island (CD13),2005,2005-01-01,30.5,,1,Winter
151765,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,4.0,Queens,2005,2005-01-01,2.2,,1,Winter
154496,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,413.0,Queens Village (CD13),2005,2005-01-01,1.6,,1,Winter
154555,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413.0,Queens Village (CD13),2005,2005-01-01,57.6,,1,Winter
817119,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,413.0,Queens Village (CD13),2010,2010-01-01,75.2,,1,Winter
817083,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,313.0,Coney Island (CD13),2010,2010-01-01,42.8,,1,Winter
817084,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,313.0,Coney Island (CD13),2019,2019-01-01,39.3,,1,Winter
816741,643,Annual vehicle miles traveled,Million miles,per square mile,CD,313.0,Coney Island (CD13),2019,2019-01-01,41.0,,1,Winter
