Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Latitude,Longitude
131598,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,1.0,Bronx,2009-2011,1/1/2009,55.0,,40.8448,-73.8648
131590,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,408.0,Jamaica,2009-2011,1/1/2009,42.7,,40.7027,-73.7889
131561,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,107.0,Hunts Point - Mott Haven,2009-2011,1/1/2009,58.8,,40.8201,-73.9018
741080,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Summer 2021,6/1/2021,14.7,,40.7423,-73.907
741023,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,Summer 2021,6/1/2021,12.4,,40.8712,-73.8362
825974,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,Winter 2021-22,12/1/2021,21.3,,40.8712,-73.8362
412615,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Annual Average 2016,12/31/2015,20.5,,40.7423,-73.907
825895,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,Winter 2021-22,12/1/2021,22.6,,40.7423,-73.907
176617,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Annual Average 2011,12/1/2010,39.2,,40.7365,-73.9824
176534,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2009,12/1/2008,34.8,,40.7282,-74.0021
336565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2015,1/1/2015,26.3,,40.7282,-74.0021
667207,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2020,1/1/2020,21.3,,40.7282,-74.0021
222550,386,Ozone (O3),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2014,6/1/2014,22.9,,40.7365,-73.9824
222616,386,Ozone (O3),Mean,ppb,UHF42,408.0,Jamaica,Summer 2014,6/1/2014,32.6,,40.7027,-73.7889
667393,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2020,1/1/2020,18.5,,40.7071,-73.9235
411071,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Winter 2015-16,12/1/2015,8.2,,40.6334,-73.9952
411072,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Summer 2016,6/1/2016,8.1,,40.6334,-73.9952
823417,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2022,1/1/2022,5.6,,40.6111,-74.0125
227601,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),2011,1/1/2011,1.5,,40.6176,-74.0288
227603,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,312.0,Borough Park (CD12),2011,1/1/2011,1.4,,40.6334,-73.9952
227577,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,110.0,Central Harlem (CD10),2011,1/1/2011,2.1,,40.8116,-73.9465
227575,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,108.0,Upper East Side (CD8),2011,1/1/2011,2.5,,40.7736,-73.9566
227579,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,112.0,Washington Heights and Inwood (CD12),2011,1/1/2011,2.6,,40.8506,-73.9382
227589,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),2011,1/1/2011,1.3,,40.821,-73.827
227619,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),2011,1/1/2011,1.3,,40.664,-73.842
227621,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,412.0,Jamaica and Hollis (CD12),2011,1/1/2011,1.2,,40.707,-73.792
336659,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Summer 2015,6/1/2015,16.5,,40.7071,-73.9235
667394,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Winter 2019-20,12/1/2019,28.7,,40.7071,-73.9235
166010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Winter 2012-13,12/1/2012,25.9,,40.6334,-73.9952
336826,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Annual Average 2015,1/1/2015,19.9,,40.6334,-73.9952
667729,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Annual Average 2020,1/1/2020,16.2,,40.6334,-73.9952
177849,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Summer 2010,6/1/2010,11.7,,40.6335,-74.1387
177891,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Summer 2011,6/1/2011,11.3,,40.6335,-74.1387
130425,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,401.0,Long Island City - Astoria,2013,1/1/2013,6.7,,40.7447,-73.9485
547596,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Summer 2017,6/1/2017,9.0,,40.7128,-74.006
211342,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Annual Average 2014,12/1/2013,8.9,,40.7128,-74.006
605892,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Summer 2018,6/1/2018,8.3,,40.7128,-74.006
179151,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Winter 2011-12,12/1/2011,9.2,,40.7128,-74.006
547598,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Winter 2016-17,12/1/2016,7.9,,40.7128,-74.006
179149,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Winter 2009-10,12/1/2009,9.9,,40.7128,-74.006
669608,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Summer 2020,6/1/2020,7.0,,40.7128,-74.006
410963,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Winter 2015-16,12/1/2015,8.0,,40.7128,-74.006
410964,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Summer 2016,6/1/2016,8.1,,40.7128,-74.006
179165,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Summer 2011,6/1/2011,11.5,,40.7128,-74.006
179164,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Summer 2010,6/1/2010,11.8,,40.7128,-74.006
130439,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Citywide,1.0,New York City,2013,1/1/2013,6.1,,40.7128,-74.006
742390,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1.0,New York City,Winter 2020-21,12/1/2020,6.7,,40.7128,-74.006
643527,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Winter 2018-19,12/1/2018,28.0,,40.7371,-73.9815
336670,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Annual Average 2015,1/1/2015,23.9,,40.787,-73.9754
211672,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Summer 2014,6/1/2014,20.9,,40.787,-73.9754
667417,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Annual Average 2020,1/1/2020,19.6,,40.787,-73.9754
336700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Annual Average 2015,1/1/2015,28.2,,40.7429,-74.003
211682,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Summer 2014,6/1/2014,26.9,,40.7429,-74.003
170384,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2012,12/1/2011,10.3,,40.7458,-73.9039
169395,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2010,6/1/2010,11.5,,40.5896,-74.076
169454,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2011,6/1/2011,11.2,,40.5896,-74.076
742564,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2020-21,12/1/2020,6.5,,40.5896,-74.076
411093,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Summer 2016,6/1/2016,8.5,,40.7447,-73.9485
411092,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Winter 2015-16,12/1/2015,8.2,,40.7447,-73.9485
169381,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Summer 2010,6/1/2010,13.3,,40.7458,-73.9039
211861,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Winter 2013-14,12/1/2013,12.1,,40.837,-73.8274
823444,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Annual Average 2022,1/1/2022,6.1,,40.837,-73.8274
605842,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303.0,East Harlem,Winter 2017-18,12/1/2017,8.4,,40.7957,-73.9389
227568,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,101.0,Financial District (CD1),2011,1/1/2011,2.3,,40.7075,-74.0113
227580,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,201.0,Mott Haven and Melrose (CD1),2011,1/1/2011,1.4,,40.8077,-73.9188
227592,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),2011,1/1/2011,1.6,,40.7245,-73.9419
227611,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,402.0,Woodside and Sunnyside (CD2),2011,1/1/2011,1.8,,40.7458,-73.9039
227624,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,501.0,St. George and Stapleton (CD1),2011,1/1/2011,1.2,,40.6437,-74.0735
227569,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,102.0,Greenwich Village and Soho (CD2),2011,1/1/2011,2.6,,40.7282,-74.0021
227625,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,502.0,South Beach and Willowbrook (CD2),2011,1/1/2011,1.0,,40.5896,-74.076
336701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Summer 2015,6/1/2015,24.5,,40.7429,-74.003
667478,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Winter 2019-20,12/1/2019,32.9,,40.7429,-74.003
643529,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Summer 2019,6/1/2019,24.1,,40.7429,-74.003
171722,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Winter 2012-13,12/1/2012,34.4,,40.7371,-73.9815
172640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Annual Average 2010,12/1/2009,34.8,,40.7371,-73.9815
336698,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2015,6/1/2015,24.5,,40.7371,-73.9815
171723,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Winter 2012-13,12/1/2012,34.6,,40.7429,-74.003
172641,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,Annual Average 2010,12/1/2009,34.6,,40.7429,-74.003
643526,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2019,6/1/2019,22.3,,40.7371,-73.9815
667472,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Winter 2019-20,12/1/2019,31.8,,40.7371,-73.9815
643499,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Summer 2019,6/1/2019,18.8,,40.787,-73.9754
338242,386,Ozone (O3),Mean,ppb,UHF34,306308.0,Chelsea-Village,Summer 2015,6/1/2015,26.5,,40.7429,-74.003
667778,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Winter 2019-20,12/1/2019,28.1,,40.7458,-73.9039
643679,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Summer 2019,6/1/2019,18.1,,40.7458,-73.9039
211876,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Winter 2013-14,12/1/2013,13.8,,40.787,-73.9754
823399,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Annual Average 2022,1/1/2022,6.1,,40.787,-73.9754
649852,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Annual Average 2019,1/1/2019,6.6,,40.7675,-73.8207
173092,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Winter 2008-09,12/1/2008,13.3,,40.837,-73.8274
742243,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,Winter 2020-21,12/1/2020,7.7,,40.7075,-74.0113
130433,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,409.0,Southeast Queens,2013,1/1/2013,0.3,,40.6809,-73.7704
667771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2020,1/1/2020,17.6,,40.7447,-73.9485
643623,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Winter 2018-19,12/1/2018,26.8,,40.7245,-73.9419
167534,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2009,12/1/2008,29.3,,40.6957,-73.9782
167566,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2009,12/1/2008,16.5,,40.5896,-74.076
167684,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2011,12/1/2010,16.3,,40.5896,-74.076
213457,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Summer 2014,6/1/2014,9.2,,40.5896,-74.076
650992,386,Ozone (O3),Mean,ppb,UHF34,306308.0,Chelsea-Village,Summer 2019,6/1/2019,24.2,,40.7429,-74.003
650970,386,Ozone (O3),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Summer 2019,6/1/2019,30.5,,40.6758,-73.9415
650991,386,Ozone (O3),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2019,6/1/2019,25.0,,40.7371,-73.9815
602909,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Annual Average 2018,1/1/2018,25.9,,40.7371,-73.9815
741101,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Summer 2021,6/1/2021,18.3,,40.7371,-73.9815
825874,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,Winter 2021-22,12/1/2021,25.1,,40.7371,-73.9815
221834,386,Ozone (O3),Mean,ppb,UHF34,204.0,East New York,Summer 2012,6/1/2012,34.0,,40.6695,-73.8822
743681,386,Ozone (O3),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Summer 2021,6/1/2021,30.3,,40.837,-73.8274
649845,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Winter 2018-19,12/1/2018,8.2,,40.787,-73.9754
669694,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2020,1/1/2020,6.2,,40.6758,-73.9415
211981,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Summer 2014,6/1/2014,8.2,,40.7675,-73.8207
174111,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103.0,Fordham - Bronx Pk,Annual Average 2009,12/1/2008,11.1,,40.8565,-73.8873
649800,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104.0,Pelham - Throgs Neck,Winter 2018-19,12/1/2018,7.3,,40.837,-73.8274
649844,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2019,6/1/2019,8.6,,40.787,-73.9754
825725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Winter 2021-22,12/1/2021,27.1,,40.7365,-73.9824
176030,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,Summer 2012,6/1/2012,27.3,,40.7282,-74.0021
412468,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,Annual Average 2016,12/31/2015,18.9,,40.6537,-73.9306
412534,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Annual Average 2016,12/31/2015,17.6,,40.7027,-73.7889
825998,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,Winter 2021-22,12/1/2021,19.7,,40.7027,-73.7889
216295,386,Ozone (O3),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Summer 2014,6/1/2014,27.3,,40.7158,-73.9955
216631,386,Ozone (O3),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2014,6/1/2014,31.9,,40.5125,-74.2516
216523,386,Ozone (O3),Mean,ppb,CD,317.0,East Flatbush (CD17),Summer 2014,6/1/2014,31.2,,40.6537,-73.9306
216445,386,Ozone (O3),Mean,ppb,CD,304.0,Bushwick (CD4),Summer 2014,6/1/2014,31.0,,40.6957,-73.9171
216529,386,Ozone (O3),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),Summer 2014,6/1/2014,33.1,,40.6213,-73.9143
549462,386,Ozone (O3),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),Summer 2017,6/1/2017,28.8,,40.5125,-74.2516
670900,386,Ozone (O3),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Summer 2020,6/1/2020,29.0,,40.7158,-73.9955
171608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Winter 2009-10,12/1/2009,26.4,,40.8467,-73.9362
667401,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2020,6/1/2020,14.0,,40.8467,-73.9362
549931,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2017,6/1/2017,16.7,,40.8467,-73.9362
221925,386,Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2013,6/1/2013,30.8,,40.7092,-73.8531
743683,386,Ozone (O3),Mean,ppb,UHF34,102.0,Northeast Bronx,Summer 2021,6/1/2021,30.4,,40.8712,-73.8362
221793,386,Ozone (O3),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Summer 2013,6/1/2013,30.4,,40.8803,-73.9055
605226,386,Ozone (O3),Mean,ppb,Borough,2.0,Brooklyn,Summer 2018,6/1/2018,30.9,,40.6782,-73.9442
605264,386,Ozone (O3),Mean,ppb,UHF42,407.0,Southwest Queens,Summer 2018,6/1/2018,31.9,,40.6795,-73.8417
670944,386,Ozone (O3),Mean,ppb,UHF42,408.0,Jamaica,Summer 2020,6/1/2020,29.5,,40.7027,-73.7889
605225,386,Ozone (O3),Mean,ppb,Borough,1.0,Bronx,Summer 2018,6/1/2018,30.8,,40.8448,-73.8648
669886,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),Annual Average 2020,1/1/2020,6.3,,40.684,-73.9408
170205,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2009,12/1/2008,9.8,,40.6213,-73.9143
170323,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2011,12/1/2010,9.5,,40.6213,-73.9143
213972,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Summer 2014,6/1/2014,8.2,,40.6213,-73.9143
650019,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Winter 2018-19,12/1/2018,6.7,,40.6213,-73.9143
650070,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2018-19,12/1/2018,6.5,,40.5125,-74.2516
334303,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Annual Average 2015,1/1/2015,8.7,,40.6537,-73.9306
173599,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2009,6/1/2009,10.4,,40.8803,-73.9055
334083,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2014-15,12/1/2014,10.1,,40.8712,-73.8362
547507,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Annual Average 2017,1/1/2017,9.0,,40.7245,-73.9419
173604,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Summer 2009,6/1/2009,11.7,,40.6872,-73.9903
174250,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Annual Average 2013,12/1/2012,9.5,,40.6872,-73.9903
740983,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Winter 2020-21,12/1/2020,20.1,,40.7675,-73.8207
176555,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Annual Average 2010,12/1/2009,25.3,,40.8462,-73.8936
643331,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Summer 2019,6/1/2019,14.4,,40.8462,-73.8936
741271,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2020-21,12/1/2020,19.9,,40.7282,-73.7949
336779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Summer 2015,6/1/2015,14.3,,40.8803,-73.9055
336869,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2015,6/1/2015,13.5,,40.7282,-73.7949
667814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2019-20,12/1/2019,22.2,,40.7282,-73.7949
643691,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2019,6/1/2019,13.0,,40.7256,-73.8602
518678,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2012-2014,1/2/2012,2.6,,40.7675,-73.8207
518680,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2012-2014,1/2/2012,3.6,,40.7092,-73.8531
518688,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,2012-2014,1/2/2012,3.6,,40.6011,-74.1366
411107,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2015-16,12/1/2015,8.0,,40.7256,-73.8602
547490,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,Winter 2016-17,12/1/2016,7.3,,40.6011,-74.1366
170344,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),Annual Average 2012,12/1/2011,11.4,,40.7465,-74.0014
823214,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),Summer 2022,6/1/2022,8.0,,40.7465,-74.0014
629053,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,2015-2017,1/1/2015,2.6,,40.6011,-74.1366
131355,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,2005-2007,1/1/2005,3.8,,40.6011,-74.1366
828101,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,2017-2019,1/1/2017,2.0,,40.6011,-74.1366
518968,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2012-2014,1/2/2012,14.5,,40.7092,-73.8531
628517,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2015-2017,1/1/2015,12.8,,40.7092,-73.8531
411113,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2015-16,12/1/2015,7.5,,40.7282,-73.7949
742540,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2020-21,12/1/2020,6.5,,40.7282,-73.7949
173121,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2008-09,12/1/2008,11.8,,40.5493,-74.1502
211890,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2013-14,12/1/2013,11.8,,40.5493,-74.1502
605887,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2017-18,12/1/2017,7.7,,40.5493,-74.1502
649885,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2019,1/1/2019,5.9,,40.5493,-74.1502
823357,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2022,1/1/2022,5.1,,40.5493,-74.1502
227617,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),2011,1/1/2011,1.4,,40.7282,-73.7949
227615,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,406.0,Rego Park and Forest Hills (CD6),2011,1/1/2011,1.7,,40.7256,-73.8602
227597,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,306.0,Park Slope and Carroll Gardens (CD6),2011,1/1/2011,1.5,,40.6761,-73.9816
