Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
334071,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Winter 2014-15,12/1/2014,8.4,
547486,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Annual Average 2017,1/1/2017,6.8,
177252,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Winter 2010-11,12/1/2010,13.1,
178596,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Annual Average 2013,12/1/2012,9.1,
177798,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2009,6/1/2009,11.1,
177924,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2012,6/1/2012,10.8,
177850,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Summer 2010,6/1/2010,11.4,
334132,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Annual Average 2015,1/1/2015,9.8,
211978,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2014,6/1/2014,9.8,
669658,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Annual Average 2020,1/1/2020,6.4,
649872,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Winter 2018-19,12/1/2018,10.2,
669631,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Annual Average 2020,1/1/2020,7.4,
174205,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Annual Average 2011,12/1/2010,12.9,
174137,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Annual Average 2009,12/1/2008,13.7,
211988,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Summer 2014,6/1/2014,11.5,
334160,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Summer 2015,6/1/2015,11.7,
174145,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103.0,Fordham - Bronx Pk,Annual Average 2010,12/1/2009,10.3,
669627,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Winter 2019-20,12/1/2019,11.3,
649874,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Summer 2019,6/1/2019,11.1,
334133,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2015,6/1/2015,10.4,
669630,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Winter 2019-20,12/1/2019,9.7,
649871,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Summer 2019,6/1/2019,10.1,
173253,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Winter 2012-13,12/1/2012,13.7,
174171,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Annual Average 2010,12/1/2009,12.7,
334163,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308.0,Chelsea-Village,Summer 2015,6/1/2015,11.7,
173129,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2009-10,12/1/2009,10.3,
669692,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Summer 2020,6/1/2020,7.0,
168560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2010-11,12/1/2010,12.6,
547744,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2017,1/1/2017,7.3,
742506,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),Annual Average 2021,1/1/2021,6.4,
411131,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2015-16,12/1/2015,5.9,
411132,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2016,6/1/2016,6.9,
168546,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Winter 2010-11,12/1/2010,12.0,
547702,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Annual Average 2017,1/1/2017,7.0,
742543,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2020-21,12/1/2020,6.7,
411027,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Summer 2016,6/1/2016,8.2,
169419,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2011,6/1/2011,11.3,
169360,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2010,6/1/2010,11.8,
742549,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2020-21,12/1/2020,6.4,
169449,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2011,6/1/2011,11.0,
410985,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Summer 2016,6/1/2016,9.1,
742558,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2020-21,12/1/2020,6.3,
410887,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2016,12/31/2015,8.4,
823431,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Winter 2021-22,12/1/2021,7.3,
742313,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Summer 2021,6/1/2021,9.0,
211985,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Summer 2014,6/1/2014,7.7,
174134,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2009,12/1/2008,9.4,
174202,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2011,12/1/2010,9.2,
649866,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2018-19,12/1/2018,6.7,
174185,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2011,12/1/2010,10.8,
669688,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Annual Average 2020,1/1/2020,6.5,
174168,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2010,12/1/2009,8.7,
173250,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2012-13,12/1/2012,9.3,
669636,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Winter 2019-20,12/1/2019,7.2,
649814,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205.0,Sunset Park,Summer 2019,6/1/2019,8.9,
212087,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409.0,Southeast Queens,Annual Average 2014,12/1/2013,8.0,
173153,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2009-10,12/1/2009,9.3,
173221,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2011-12,12/1/2011,9.0,
212092,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Annual Average 2014,12/1/2013,8.4,
169504,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Summer 2012,6/1/2012,10.1,
411079,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),Annual Average 2016,12/31/2015,7.5,
742505,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),Summer 2021,6/1/2021,8.3,
169390,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2010,6/1/2010,11.3,
605828,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2018,1/1/2018,6.6,
173748,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2013,6/1/2013,9.7,
173714,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2012,6/1/2012,9.9,
823416,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2021-22,12/1/2021,6.6,
334156,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Annual Average 2015,1/1/2015,7.2,
649869,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Winter 2018-19,12/1/2018,6.3,
174122,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2009,12/1/2008,9.6,
174190,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2011,12/1/2010,9.4,
334145,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Summer 2015,6/1/2015,9.3,
669645,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,Winter 2019-20,12/1/2019,7.7,
410807,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Winter 2015-16,12/1/2015,11.0,
410808,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2016,6/1/2016,11.2,
177878,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Summer 2011,6/1/2011,13.1,
410721,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,Summer 2016,6/1/2016,8.3,
410720,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,Winter 2015-16,12/1/2015,8.4,
742147,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,Winter 2020-21,12/1/2020,6.6,
410724,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,Summer 2016,6/1/2016,8.3,
742150,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,Winter 2020-21,12/1/2020,6.9,
169352,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2010,6/1/2010,12.3,
742516,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Winter 2020-21,12/1/2020,6.5,
169455,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2011,6/1/2011,11.0,
169396,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2010,6/1/2010,11.3,
169378,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Summer 2010,6/1/2010,11.9,
169437,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Summer 2011,6/1/2011,11.5,
411090,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Summer 2016,6/1/2016,7.8,
649769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2019,6/1/2019,7.5,
411119,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2015-16,12/1/2015,7.3,
411030,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2016,6/1/2016,8.0,
411029,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Winter 2015-16,12/1/2015,8.1,
742462,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2020-21,12/1/2020,6.3,
411126,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Summer 2016,6/1/2016,7.6,
411035,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Winter 2015-16,12/1/2015,8.3,
411120,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2016,6/1/2016,7.4,
742546,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),Winter 2020-21,12/1/2020,6.4,
411125,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),Winter 2015-16,12/1/2015,7.4,
823419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Winter 2021-22,12/1/2021,6.7,
742541,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2021,6/1/2021,7.9,
547430,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303.0,East Harlem,Winter 2016-17,12/1/2016,8.5,
547464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,Summer 2017,6/1/2017,8.9,
547488,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,Summer 2017,6/1/2017,8.4,
547559,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Winter 2016-17,12/1/2016,8.0,
605969,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2018,1/1/2018,7.8,
823476,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2021-22,12/1/2021,7.4,
742469,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2021,6/1/2021,9.1,
742520,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Summer 2021,6/1/2021,8.7,
411139,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2016,12/31/2015,6.9,
169572,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2013,6/1/2013,9.4,
169513,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2012,6/1/2012,10.0,
742565,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2021,6/1/2021,7.9,
411094,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2016,12/31/2015,7.8,
606023,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2018,1/1/2018,8.6,
823530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2021-22,12/1/2021,7.3,
177165,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Winter 2008-09,12/1/2008,14.5,
212673,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Winter 2013-14,12/1/2013,13.2,
649678,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Annual Average 2019,1/1/2019,7.1,
547676,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,12/1/2016,8.5,
547674,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2017,6/1/2017,10.0,
168628,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2011-12,12/1/2011,8.2,
168510,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2009-10,12/1/2009,9.0,
214165,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2014,12/1/2013,8.5,
334120,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Annual Average 2015,1/1/2015,9.6,
669669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Winter 2019-20,12/1/2019,8.3,
649832,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211.0,Williamsburg - Bushwick,Summer 2019,6/1/2019,9.0,
605826,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2018,6/1/2018,7.8,
173152,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2009-10,12/1/2009,11.2,
212091,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Annual Average 2014,12/1/2013,10.8,
547581,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2017,6/1/2017,10.3,
669623,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2020,6/1/2020,8.0,
173220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2011-12,12/1/2011,10.9,
547583,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Winter 2016-17,12/1/2016,8.8,
605877,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310.0,Union Square-Lower Manhattan,Summer 2018,6/1/2018,9.5,
410988,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Summer 2016,6/1/2016,9.7,
410994,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Summer 2016,6/1/2016,8.6,
177293,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Winter 2011-12,12/1/2011,9.9,
742411,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),Winter 2020-21,12/1/2020,6.8,
823315,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,Annual Average 2022,1/1/2022,6.1,
212689,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2013-14,12/1/2013,13.8,
649726,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Annual Average 2019,1/1/2019,7.4,
605728,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2017-18,12/1/2017,9.2,
177160,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,Winter 2008-09,12/1/2008,14.7,
212699,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Winter 2013-14,12/1/2013,10.9,
212678,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Winter 2013-14,12/1/2013,11.0,
649693,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Annual Average 2019,1/1/2019,6.6,
605695,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,Winter 2017-18,12/1/2017,8.2,
411056,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307.0,Sunset Park (CD7),Winter 2015-16,12/1/2015,9.5,
168501,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2009-10,12/1/2009,9.6,
168619,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),Winter 2011-12,12/1/2011,9.3,
179497,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5.0,Staten Island,Winter 2008-09,12/1/2008,11.8,
547772,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2016-17,12/1/2016,7.2,
547770,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Summer 2017,6/1/2017,8.2,
669936,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Summer 2020,6/1/2020,7.4,
214151,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2014,12/1/2013,10.5,
168496,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),Winter 2009-10,12/1/2009,10.2,
605713,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Winter 2017-18,12/1/2017,7.8,
212694,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,Winter 2013-14,12/1/2013,13.6,
177166,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310.0,Lower Manhattan,Winter 2008-09,12/1/2008,15.8,
179495,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Winter 2008-09,12/1/2008,15.3,
211407,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,Winter 2013-14,12/1/2013,14.1,
177826,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,Summer 2010,6/1/2010,11.6,
168394,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Winter 2008-09,12/1/2008,15.7,
605896,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Winter 2017-18,12/1/2017,10.5,
213796,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Winter 2013-14,12/1/2013,12.3,
606022,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Winter 2017-18,12/1/2017,8.4,
650020,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2019,1/1/2019,7.2,
823529,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2022,1/1/2022,6.2,
213754,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),Winter 2013-14,12/1/2013,14.5,
606067,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502.0,South Beach and Willowbrook (CD2),Winter 2017-18,12/1/2017,7.9,
649684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Annual Average 2019,1/1/2019,8.6,
605686,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,Winter 2017-18,12/1/2017,10.1,
410999,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Winter 2015-16,12/1/2015,8.5,
411065,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2015-16,12/1/2015,8.1,
669915,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Summer 2020,6/1/2020,6.8,
823240,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,Annual Average 2022,1/1/2022,6.4,
168427,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2008-09,12/1/2008,12.3,
213787,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2013-14,12/1/2013,11.8,
605917,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Winter 2017-18,12/1/2017,9.8,
823201,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Annual Average 2022,1/1/2022,6.4,
213763,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Winter 2013-14,12/1/2013,13.0,
649921,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Annual Average 2019,1/1/2019,7.0,
823195,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Annual Average 2022,1/1/2022,6.2,
649927,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112.0,Washington Heights and Inwood (CD12),Annual Average 2019,1/1/2019,7.2,
649957,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210.0,Throgs Neck and Co-op City (CD10),Annual Average 2019,1/1/2019,6.7,
649963,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),Annual Average 2019,1/1/2019,6.7,
823502,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),Annual Average 2022,1/1/2022,5.7,
649999,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),Annual Average 2019,1/1/2019,6.4,
649868,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Summer 2019,6/1/2019,7.0,
669633,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Winter 2019-20,12/1/2019,6.1,
334157,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Summer 2015,6/1/2015,8.3,
173238,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2012-13,12/1/2012,9.8,
334118,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2015,6/1/2015,8.8,
173251,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Winter 2012-13,12/1/2012,9.2,
669672,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2019-20,12/1/2019,7.0,
174156,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2010,12/1/2009,8.9,
173149,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Winter 2009-10,12/1/2009,8.0,
173217,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Winter 2011-12,12/1/2011,6.7,
